,Car Name,Trim Msrp,Engine Fuel Type,Engine Size,Engine Horsepower Hp,Engine Torque Ft Lbs,Engine Drive Type,Engine Transmission,Body Type,Body Doors,Body Seats,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway
4145,"Volkswagen Beetle 1.8T PZEV w/Sunroof, Sound, Navigation",26195,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Hatchback,3,4,54.8825,33.6,30.0,39.6,362.5,478.5
4146,"Volkswagen Beetle 1.8T PZEV w/Sunroof, Sound, Navigation",25885,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4147,"Volkswagen Beetle 1.8T PZEV w/Sunroof, Sound, Navigation",25095,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4148,Volkswagen Beetle 1.8T w/Sunroof,23085,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4149,Volkswagen Beetle 1.8T w/Sunroof,23605,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4150,Volkswagen Beetle 1.8T w/Sunroof,24185,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Hatchback,3,4,54.8825,33.6,30.0,39.6,362.5,478.5
4151,Volkswagen Beetle 1.8T w/Sunroof,24705,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Hatchback,3,4,54.8825,33.6,30.0,39.6,362.5,478.5
4152,"Volkswagen Beetle 1.8T w/Sunroof, Sound, Navigation",25095,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4153,"Volkswagen Beetle 1.8T w/Sunroof, Sound, Navigation",26985,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Hatchback,3,4,54.8825,33.6,30.0,39.6,362.5,478.5
4154,"Volkswagen Beetle 1.8T w/Sunroof, Sound, Navigation",26195,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Hatchback,3,4,54.8825,33.6,30.0,39.6,362.5,478.5
4155,"Volkswagen Beetle 1.8T w/Sunroof, Sound, Navigation",25885,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Hatchback,3,4,54.8825,32.4,28.799999999999997,39.6,348.0,478.5
4156,Volkswagen Beetle R-Line,25450,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4157,Volkswagen Beetle R-Line,26550,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4158,Volkswagen Beetle R-Line PZEV,25450,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4159,Volkswagen Beetle R-Line PZEV,26550,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4160,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound",28675,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4161,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound",28115,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4162,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound",29215,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4163,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound",29775,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4164,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound, Navigation",30525,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4165,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound, Navigation",31375,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4166,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound, Navigation",31625,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4167,"Volkswagen Beetle R-Line PZEV w/Sunroof, Sound, Navigation",32475,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4168,"Volkswagen Beetle R-Line w/Sunroof, Sound",29775,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4169,"Volkswagen Beetle R-Line w/Sunroof, Sound",29215,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4170,"Volkswagen Beetle R-Line w/Sunroof, Sound",28675,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4171,"Volkswagen Beetle R-Line w/Sunroof, Sound",28115,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4172,"Volkswagen Beetle R-Line w/Sunroof, Sound, Navigation",30525,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4173,"Volkswagen Beetle R-Line w/Sunroof, Sound, Navigation",31375,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Hatchback,3,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4174,"Volkswagen Beetle R-Line w/Sunroof, Sound, Navigation",31625,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4175,"Volkswagen Beetle R-Line w/Sunroof, Sound, Navigation",32475,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Hatchback,3,4,54.8825,31.2,28.799999999999997,36.0,348.0,435.0
4176,Volkswagen Beetle TDI,25330,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4177,Volkswagen Beetle TDI,26430,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4178,Volkswagen Beetle TDI,25895,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4179,Volkswagen Beetle TDI,24795,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4180,"Volkswagen Beetle TDI w/Sunroof, Sound, Navigation",28810,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4181,"Volkswagen Beetle TDI w/Sunroof, Sound, Navigation",28525,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4182,"Volkswagen Beetle TDI w/Sunroof, Sound, Navigation",27710,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4183,"Volkswagen Beetle TDI w/Sunroof, Sound, Navigation",29625,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,3,4,54.8825,40.8,37.199999999999996,49.199999999999996,449.5,594.5
4184,Volkswagen Beetle Convertible 1.8T,25595,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4185,Volkswagen Beetle Convertible 1.8T PZEV,25595,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4186,"Volkswagen Beetle Convertible 1.8T PZEV w/Sound, Navigation",30425,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4187,"Volkswagen Beetle Convertible 1.8T PZEV w/Sound, Navigation",29595,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4188,Volkswagen Beetle Convertible 1.8T PZEV w/Technology,27475,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4189,Volkswagen Beetle Convertible 1.8T PZEV w/Technology,27995,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4190,"Volkswagen Beetle Convertible 1.8T w/Sound, Navigation",29595,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4191,"Volkswagen Beetle Convertible 1.8T w/Sound, Navigation",30425,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4192,Volkswagen Beetle Convertible 1.8T w/Technology,27995,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4193,Volkswagen Beetle Convertible 1.8T w/Technology,27475,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Convertible,2,4,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4194,Volkswagen Beetle Convertible R-Line,29895,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4195,Volkswagen Beetle Convertible R-Line,30995,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4196,Volkswagen Beetle Convertible R-Line PZEV,29895,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4197,Volkswagen Beetle Convertible R-Line PZEV,30995,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4198,Volkswagen Beetle Convertible R-Line PZEV w/Sound,30895,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4199,Volkswagen Beetle Convertible R-Line PZEV w/Sound,31495,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4200,Volkswagen Beetle Convertible R-Line PZEV w/Sound,31995,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4201,Volkswagen Beetle Convertible R-Line PZEV w/Sound,32595,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4202,"Volkswagen Beetle Convertible R-Line PZEV w/Sound, Navigation",33995,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4203,"Volkswagen Beetle Convertible R-Line PZEV w/Sound, Navigation",34875,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4204,"Volkswagen Beetle Convertible R-Line PZEV w/Sound, Navigation",35095,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4205,"Volkswagen Beetle Convertible R-Line PZEV w/Sound, Navigation",35975,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4206,Volkswagen Beetle Convertible R-Line w/Sound,30895,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4207,Volkswagen Beetle Convertible R-Line w/Sound,31495,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4208,Volkswagen Beetle Convertible R-Line w/Sound,31995,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4209,Volkswagen Beetle Convertible R-Line w/Sound,32595,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4210,"Volkswagen Beetle Convertible R-Line w/Sound, Navigation",33995,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4211,"Volkswagen Beetle Convertible R-Line w/Sound, Navigation",34875,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Convertible,2,4,54.8825,31.2,27.599999999999998,37.199999999999996,333.5,449.5
4212,"Volkswagen Beetle Convertible R-Line w/Sound, Navigation",35095,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4213,"Volkswagen Beetle Convertible R-Line w/Sound, Navigation",35975,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,27.599999999999998,34.8,333.5,420.5
4214,Volkswagen Beetle Convertible TDI,30195,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4215,Volkswagen Beetle Convertible TDI,30775,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4216,Volkswagen Beetle Convertible TDI,29675,Diesel,2.0,150.0,236.0,front wheel drive,manual,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4217,Volkswagen Beetle Convertible TDI,29095,Diesel,2.0,150.0,236.0,front wheel drive,manual,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4218,"Volkswagen Beetle Convertible TDI w/Sound, Navigation",30295,Diesel,2.0,150.0,236.0,front wheel drive,manual,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4219,"Volkswagen Beetle Convertible TDI w/Sound, Navigation",31125,Diesel,2.0,150.0,236.0,front wheel drive,manual,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4220,"Volkswagen Beetle Convertible TDI w/Sound, Navigation",31395,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4221,"Volkswagen Beetle Convertible TDI w/Sound, Navigation",32225,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Convertible,2,4,54.8825,40.8,36.0,48.0,435.0,580.0
4222,Volkswagen CC Executive,38085,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4223,Volkswagen CC Executive PZEV,38085,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4224,Volkswagen CC R-Line,34275,Unleaded,2.0,200.0,207.0,front wheel drive,manual,Saloon,4,5,70.02250000000001,30.0,25.2,38.4,388.5,592.0
4225,Volkswagen CC R-Line,35375,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4226,Volkswagen CC R-Line PZEV,34275,Unleaded,2.0,200.0,207.0,front wheel drive,manual,Saloon,4,5,70.02250000000001,30.0,25.2,38.4,388.5,592.0
4227,Volkswagen CC R-Line PZEV,35375,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4228,Volkswagen CC Sport,32995,Unleaded,2.0,200.0,207.0,front wheel drive,manual,Saloon,4,5,70.02250000000001,30.0,25.2,38.4,388.5,592.0
4229,Volkswagen CC Sport,34095,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4230,Volkswagen CC Sport PZEV,32995,Unleaded,2.0,200.0,207.0,front wheel drive,manual,Saloon,4,5,70.02250000000001,30.0,25.2,38.4,388.5,592.0
4231,Volkswagen CC Sport PZEV,34095,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
4232,Volkswagen CC V6 4Motion Executive,43575,Unleaded,3.6,280.0,265.0,all wheel drive,automatic,Saloon,4,5,70.02250000000001,24.0,20.4,30.0,314.5,462.5
4233,Volkswagen Eos Executive,42745,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,26.4,36.0,319.0,435.0
4234,Volkswagen Eos Final Edition,39545,Unleaded,2.0,200.0,207.0,front wheel drive,automatic,Convertible,2,4,54.8825,30.0,26.4,36.0,319.0,435.0
4235,Volkswagen Golf TDI S,23445,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,43.199999999999996,37.199999999999996,51.6,409.2,567.6
4236,Volkswagen Golf TDI S,22345,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,43.199999999999996,36.0,54.0,396.0,594.0
4237,Volkswagen Golf TDI SE,26995,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,43.199999999999996,37.199999999999996,51.6,409.2,567.6
4238,Volkswagen Golf TDI SE,25895,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,43.199999999999996,36.0,54.0,396.0,594.0
4239,Volkswagen Golf TDI SEL,28395,Diesel,2.0,150.0,236.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,43.199999999999996,36.0,54.0,396.0,594.0
4240,Volkswagen Golf TDI SEL,29495,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,43.199999999999996,37.199999999999996,51.6,409.2,567.6
4241,Volkswagen Golf TSI Launch Edition,17995,Unleaded,1.8,170.0,200.0,front wheel drive,manual,Hatchback,3,5,49.961999999999996,36.0,30.0,44.4,330.0,488.4
4242,Volkswagen Golf TSI S,21295,Unleaded,1.8,170.0,200.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,36.0,30.0,44.4,330.0,488.4
4243,Volkswagen Golf TSI S,22395,Unleaded,1.8,170.0,200.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,34.8,30.0,43.199999999999996,330.0,475.2
4244,Volkswagen Golf SportWagen TDI S,25695,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,42.0,37.199999999999996,50.4,409.2,554.4
4245,Volkswagen Golf SportWagen TDI S,24595,Diesel,2.0,150.0,236.0,front wheel drive,manual,Estate,5,5,49.961999999999996,42.0,37.199999999999996,51.6,409.2,567.6
4246,Volkswagen Golf SportWagen TDI SE,29095,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,42.0,37.199999999999996,50.4,409.2,554.4
4247,Volkswagen Golf SportWagen TDI SE,27995,Diesel,2.0,150.0,236.0,front wheel drive,manual,Estate,5,5,49.961999999999996,42.0,37.199999999999996,51.6,409.2,567.6
4248,Volkswagen Golf SportWagen TDI SEL,31445,Diesel,2.0,150.0,236.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,42.0,37.199999999999996,50.4,409.2,554.4
4249,Volkswagen Golf SportWagen TDI SEL,30345,Diesel,2.0,150.0,236.0,front wheel drive,manual,Estate,5,5,49.961999999999996,42.0,37.199999999999996,51.6,409.2,567.6
4250,Volkswagen Golf SportWagen TSI S,22495,Unleaded,1.8,170.0,199.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,34.8,30.0,42.0,330.0,462.0
4251,Volkswagen Golf SportWagen TSI SE,26995,Unleaded,1.8,170.0,199.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,34.8,30.0,43.199999999999996,330.0,475.2
4252,Volkswagen Golf SportWagen TSI SEL,29345,Unleaded,1.8,170.0,199.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,34.8,30.0,42.0,330.0,462.0
4253,Volkswagen Jetta Base,16215,Unleaded,2.0,115.0,125.0,front wheel drive,manual,Saloon,4,5,54.8825,33.6,30.0,40.8,362.5,493.0
4254,Volkswagen Jetta GLI SE,28020,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Saloon,4,5,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4255,Volkswagen Jetta GLI SE,26920,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Saloon,4,5,54.8825,31.2,27.599999999999998,39.6,333.5,478.5
4256,Volkswagen Jetta GLI SE PZEV,28020,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Saloon,4,5,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4257,Volkswagen Jetta GLI SE PZEV,26920,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Saloon,4,5,54.8825,31.2,27.599999999999998,39.6,333.5,478.5
4258,Volkswagen Jetta GLI SEL,30380,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Saloon,4,5,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4259,Volkswagen Jetta GLI SEL,29280,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Saloon,4,5,54.8825,31.2,27.599999999999998,39.6,333.5,478.5
4260,Volkswagen Jetta GLI SEL PZEV,29280,Unleaded,2.0,210.0,207.0,front wheel drive,manual,Saloon,4,5,54.8825,31.2,27.599999999999998,39.6,333.5,478.5
4261,Volkswagen Jetta GLI SEL PZEV,30380,Unleaded,2.0,210.0,207.0,front wheel drive,automatic,Saloon,4,5,54.8825,32.4,28.799999999999997,38.4,348.0,464.0
4262,Volkswagen Jetta S,17325,Unleaded,2.0,115.0,125.0,front wheel drive,manual,Saloon,4,5,54.8825,33.6,30.0,40.8,362.5,493.0
4263,Volkswagen Jetta S,18425,Unleaded,2.0,115.0,125.0,front wheel drive,automatic,Saloon,4,5,54.8825,31.2,27.599999999999998,40.8,333.5,493.0
4264,Volkswagen Jetta S w/Technology,18320,Unleaded,2.0,115.0,125.0,front wheel drive,manual,Saloon,4,5,54.8825,33.6,30.0,40.8,362.5,493.0
4265,Volkswagen Jetta S w/Technology,19420,Unleaded,2.0,115.0,125.0,front wheel drive,automatic,Saloon,4,5,54.8825,31.2,27.599999999999998,40.8,333.5,493.0
4266,Volkswagen Jetta SE,20095,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4267,Volkswagen Jetta SE,18995,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Saloon,4,5,54.8825,34.8,30.0,44.4,362.5,536.5
4268,Volkswagen Jetta SE PZEV,18995,Unleaded,1.8,170.0,184.0,front wheel drive,manual,Saloon,4,5,54.8825,34.8,30.0,44.4,362.5,536.5
4269,Volkswagen Jetta SE PZEV,20095,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4270,Volkswagen Jetta SE PZEV w/Connectivity,22325,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4271,"Volkswagen Jetta SE PZEV w/Connectivity, Navigation",23650,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4272,Volkswagen Jetta SE w/Connectivity,22325,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4273,"Volkswagen Jetta SE w/Connectivity, Navigation",23650,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4274,Volkswagen Jetta SEL,25380,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4275,Volkswagen Jetta SEL PZEV,25380,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
4276,Volkswagen Jetta Sport,21995,Unleaded,1.8,170.0,184.0,front wheel drive,automatic,Saloon,4,5,54.8825,36.0,30.0,44.4,362.5,536.5
